"","longitude","latitude","begin","end","ID"
"1297",-124.065576,44.8419,"2000-07-06","2000-09-23","doi:10.6085/AA/FC15XX_015ADCP014R00_20000706.50.2"
"1298",-121.898647,36.62185,"2005-06-24","2005-09-19","doi:10.6085/AA/HMS001_020ADCP019R00_20050624.50.3"
"1299",-124.102233,44.4994,"2002-05-15","2002-06-26","doi:10.6085/AA/SR15CX_015ADCP014R00_20020515.50.2"
"1300",-122.08045,36.943421,"2006-10-11","2007-01-09","doi:10.6085/AA/TPT001_018ADCP018R00_20061011.50.5"
"1301",-120.63583,34.86919,"2007-11-05","2008-02-19","doi:10.6085/AA/PTSXXX_015ADCP015R00_20071105.50.2"
"1302",-120.4871,34.47344,"2004-02-12","2004-05-05","doi:10.6085/AA/JALXXX_015ADCP015R00_20040212.50.4"
"1303",-121.9448,36.558,"2006-09-29","2006-12-21","doi:10.6085/AA/SWC001_022ADCP021R00_20060929.50.2"
"1304",-122.08045,36.943421,"2005-07-12","2005-09-16","doi:10.6085/AA/TPT001_018ADCP018R00_20050712.50.3"
"1305",-120.6276,34.72602,"2006-12-07","2007-03-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20061207.50.3"
"1306",-122.15845,36.972121,"2004-01-28","2004-04-27","doi:10.6085/AA/SHB001_021ADCP020R00_20040128.50.2"
"1307",-121.9448,36.558,"2006-04-06","2006-07-05","doi:10.6085/AA/SWC001_022ADCP021R00_20060406.50.2"
"1308",-124.128432,44.2526,"2000-07-05","2000-09-23","doi:10.6085/AA/SH15XX_015ADCP014R00_20000705.50.3"
"1309",-124.075737,44.8162,"2000-07-06","2000-09-21","doi:10.6085/AA/DBN15X_015ADCP014R00_20000706.50.4"
"1310",-120.63583,34.86919,"2002-11-27","2003-02-21","doi:10.6085/AA/PTSXXX_015ADCP015R00_20021127.50.2"
"1311",-120.63583,34.86919,"2004-08-19","2004-11-13","doi:10.6085/AA/PTSXXX_015ADCP015R00_20040819.50.4"
"1312",-122.0799,36.9442,"2002-01-24","2002-04-16","doi:10.6085/AA/TPT001_018ADCP018R00_20020124.50.1"
"1313",-119.93203,34.42403,"2000-06-16","2000-09-01","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000616.50.3"
"1314",-121.898647,36.62185,"2009-01-06","2009-01-06","doi:10.6085/AA/HMS001_020ADCP019R00_20090106.50.2"
"1315",-119.85566,33.96617,"2005-06-14","2005-08-31","doi:10.6085/AA/MORXXX_015ADCP015R00_20050614.50.3"
"1316",-119.84111,34.06683,"2006-12-20","2007-02-21","doi:10.6085/AA/PROXXX_015ADCP015R00_20061220.50.3"
"1317",-119.69602,34.0313,"2004-04-02","2004-07-02","doi:10.6085/AA/PELXXX_015ADCP015R00_20040402.50.8"
"1318",-122.08045,36.943421,"2004-07-17","2004-10-14","doi:10.6085/AA/TPT001_018ADCP018R00_20040716.50.2"
"1319",-120.12842,33.89511,"2007-01-25","2007-04-24","doi:10.6085/AA/SRSXXX_015ADCP015R00_20070125.50.7"
"1320",-121.9448,36.558,"2002-02-21","2002-05-17","doi:10.6085/AA/SWC001_022ADCP021R00_20020221.50.2"
"1321",-120.6268,34.726483,"2001-02-15","2001-05-11","doi:10.6085/AA/PURXXX_015ADCP015R00_20010215.50.1"
"1322",-121.9448,36.558,"2001-03-08","2001-04-16","doi:10.6085/AA/SWC001_022ADCP021R00_20010308.50.4"
"1323",-122.08045,36.943421,"2004-04-24","2004-07-17","doi:10.6085/AA/TPT001_018ADCP018R00_20040423.50.4"
"1324",-122.08045,36.943421,"2003-07-23","2003-09-23","doi:10.6085/AA/TPT001_018ADCP018R00_20030723.50.4"
"1325",-120.63583,34.86919,"2002-01-17","2002-04-02","doi:10.6085/AA/PTSXXX_015ADCP015R00_20020117.50.5"
"1326",-124.1259,44.2521,"2001-05-05","2001-07-07","doi:10.6085/AA/SH15CX_015ADCP014R00_20010505.50.1"
"1327",-121.9448,36.558,"2006-09-29","2006-12-21","doi:10.6085/AA/SWC001_022ADCP021R00_20060929.50.3"
"1328",-122.1579,36.9729,"2004-04-29","2004-07-15","doi:10.6085/AA/SHB001_021ADCP020R00_20040429.50.1"
"1329",-119.84111,34.06683,"2005-06-14","2005-08-31","doi:10.6085/AA/PROXXX_015ADCP015R00_20050614.50.4"
"1330",-120.48605,34.47385,"2003-03-12","2003-05-23","doi:10.6085/AA/JALXXX_015ADCP015R00_20030312.50.1"
"1331",-124.100933,44.4991,"2005-06-22","2005-08-12","doi:10.6085/AA/SR15CX_015ADCP014R00_20050622.50.4"
"1332",-119.85566,33.96617,"2005-12-08","2006-03-13","doi:10.6085/AA/MORXXX_015ADCP015R00_20051208.50.4"
"1333",-124.057603,44.8583,"2004-07-10","2004-09-28","doi:10.6085/AA/LB15XX_015ADCP014R00_20040710.50.2"
"1334",-124.057603,44.8583,"2004-05-12","2004-07-10","doi:10.6085/AA/LB15XX_015ADCP014R00_20040512.50.4"
"1335",-121.9448,36.558,"2001-11-30","2002-02-12","doi:10.6085/AA/SWC001_022ADCP021R00_20011129.50.4"
"1336",-119.55941,34.05559,"2006-02-17","2006-05-04","doi:10.6085/AA/SCPXXX_015ADCP015R00_20060217.50.2"
"1337",-120.63535,34.869817,"2005-02-26","2005-05-24","doi:10.6085/AA/PTSXXX_015ADCP015R00_20050226.50.1"
"1338",-121.8996,36.6214,"2005-01-04","2005-04-02","doi:10.6085/AA/HMS001_020ADCP019R00_20050104.50.1"
"1339",-119.69602,34.0313,"2005-08-31","2005-11-14","doi:10.6085/AA/PELXXX_015ADCP015R00_20050831.50.11"
"1340",-119.560033,34.054867,"2007-06-08","2007-09-07","doi:10.6085/AA/SCPXXX_015ADCP015R00_20070608.50.1"
"1341",-122.15845,36.972121,"2000-08-17","2000-09-18","doi:10.6085/AA/SHB001_021ADCP020R00_20000815.50.4"
"1342",-120.12842,33.89511,"2005-04-21","2005-07-16","doi:10.6085/AA/SRSXXX_015ADCP015R00_20050421.50.4"
"1343",-122.08045,36.943421,"2006-01-11","2006-04-14","doi:10.6085/AA/TPT001_018ADCP018R00_20060111.50.2"
"1344",-120.12842,33.89511,"2007-01-25","2007-04-24","doi:10.6085/AA/SRSXXX_015ADCP015R00_20070125.50.9"
"1345",-124.127732,44.252,"2003-07-16","2003-09-11","doi:10.6085/AA/SH15CX_015ADCP014R00_20030716.50.4"
"1346",-120.6276,34.72602,"2005-11-01","2006-01-27","doi:10.6085/AA/PURXXX_015ADCP015R00_20051101.50.3"
"1347",-121.9448,36.5589,"2003-05-01","2003-07-30","doi:10.6085/AA/SWC001_022ADCP021R00_20030501.50.1"
"1348",-122.15845,36.972121,"2002-10-17","2002-12-31","doi:10.6085/AA/SHB001_021ADCP020R00_20021017.50.4"
"1349",-120.63535,34.869817,"2002-01-17","2002-04-02","doi:10.6085/AA/PTSXXX_015ADCP015R00_20020117.50.1"
"1350",-124.126332,44.2536,"2005-04-21","2005-06-15","doi:10.6085/AA/SH15CX_015ADCP014R00_20050421.50.2"
"1351",-120.4871,34.47344,"2004-02-12","2004-05-05","doi:10.6085/AA/JALXXX_015ADCP015R00_20040212.50.3"
"1352",-119.854783,33.966633,"2005-09-12","2005-12-05","doi:10.6085/AA/MORXXX_015ADCP015R00_20050912.50.1"
"1353",-121.9448,36.5589,"2000-07-18","2000-08-16","doi:10.6085/AA/SWC001_022ADCP021R00_20000718.50.1"
"1354",-120.63583,34.86919,"2001-08-02","2001-10-27","doi:10.6085/AA/PTSXXX_015ADCP015R00_20010802.50.3"
"1355",-120.4871,34.47344,"2004-05-26","2004-07-29","doi:10.6085/AA/JALXXX_015ADCP015R00_20040526.50.4"
"1356",-120.6268,34.726483,"2003-09-02","2003-11-06","doi:10.6085/AA/PURXXX_015ADCP015R00_20030902.50.1"
"1357",-120.6276,34.72602,"2002-11-27","2003-03-12","doi:10.6085/AA/PURXXX_015ADCP015R00_20021127.50.3"
"1358",-119.85566,33.96617,"2007-04-27","2007-07-23","doi:10.6085/AA/MORXXX_015ADCP015R00_20070427.50.4"
"1359",-119.93203,34.42403,"2000-04-11","2000-06-16","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000411.50.2"
"1360",-122.15845,36.972121,"2002-04-11","2002-07-07","doi:10.6085/AA/SHB001_021ADCP020R00_20020411.50.3"
"1361",-122.15845,36.972121,"2000-11-19","2000-11-24","doi:10.6085/AA/SHB001_021ADCP020R00_20001119.50.3"
"1362",-120.63583,34.86919,"2002-11-27","2003-02-21","doi:10.6085/AA/PTSXXX_015ADCP015R00_20021127.50.3"
"1363",-120.63583,34.86919,"2006-03-30","2006-06-12","doi:10.6085/AA/PTSXXX_015ADCP015R00_20060330.50.3"
"1364",120.352284,34.059275,"2008-04-03","2008-07-02","doi:10.6085/AA/CUYXXX_015ADCP015R00_20080403.50.3"
"1365",-120.63583,34.86919,"2007-08-02","2007-11-02","doi:10.6085/AA/PTSXXX_015ADCP015R00_20070802.50.4"
"1366",-124.1248167,44.25756667,"2011-04-12","2011-06-16","doi:10.6085/AA/SH15XX_015ADCP016R01_20110412.50.1"
"1367",-119.69602,34.0313,"2010-08-25","2011-02-22","doi:10.6085/AA/PELXXX_015ADCP015R00_20100825.50.1"
"1368",-120.63583,34.86919,"2011-07-29","2011-11-20","doi:10.6085/AA/PTSXXX_015ADCP015R00_20110729.50.1"
"1369",-124.1247,44.26285,"2007-04-02","2007-05-27","doi:10.6085/AA/SH15XX_015ADCP016R01_20070402.50.1"
"1370",-119.66934,33.97762,"2011-09-30","2012-03-17","doi:10.6085/AA/VALXXX_015ADCP015R00_20110930.50.1"
"1371",-124.101167,44.4989,"2007-04-07","2007-06-08","doi:10.6085/AA/SR15XX_015ADCP015R01_20070407.50.1"
"1372",-124.120552,44.32,"2005-08-09","2005-09-06","doi:10.6085/AA/YB15CX_015ADCP014R00_20050809.50.5"
"1373",-124.1248167,44.25756667,"2010-06-22","2010-09-21","doi:10.6085/AA/SH15XX_015ADCP017R01_20100622.50.1"
"1374",-124.120552,44.32,"2005-04-21","2005-06-08","doi:10.6085/AA/YB15CX_015ADCP014R00_20050421.50.5"
"1375",-119.55941,34.05559,"2011-02-28","2011-07-22","doi:10.6085/AA/SCPXXX_015ADCP015R00_20110228.50.1"
"1376",-124.1247,44.26285,"2007-06-19","2007-07-22","doi:10.6085/AA/SH15XX_015ADCP015R01_20070619.50.1"
"1377",-124.0597,44.85608333,"2008-06-25","2008-09-14","doi:10.6085/AA/LB15XX_015ADCP018R01_20080625.50.1"
"1378",-124.101167,44.4989,"2006-06-23","2006-09-10","doi:10.6085/AA/SR15XX_015ADCP017R01_20060623.50.1"
"1379",-120.3325,34.01501,"2011-02-14","2011-05-18","doi:10.6085/AA/SMSXXX_015ADCP015R00_20110214.50.1"
"1380",-124.0574,44.8565,"2005-08-12","2005-09-03","doi:10.6085/AA/LB15CX_015ADCP014R00_20050812.50.5"
"1381",-124.100933,44.4991,"2005-08-12","2005-09-13","doi:10.6085/AA/SR15CX_015ADCP014R00_20050812.50.5"
"1382",-124.101167,44.4989,"2006-07-11","2006-09-25","doi:10.6085/AA/SR15XX_015ADCP015R01_20060711.50.1"
"1383",-124.0597,44.85608333,"2008-04-10","2008-06-16","doi:10.6085/AA/LB15XX_015ADCP018R01_20080410.50.1"
"1384",-124.1248167,44.25756667,"2010-04-23","2010-06-21","doi:10.6085/AA/SH15XX_015ADCP016R01_20100423.50.1"
"1385",-124.1247,44.26285,"2006-07-11","2006-09-25","doi:10.6085/AA/SH15XX_015ADCP017R01_20060711.50.1"
"1386",-120.12842,33.89511,"2011-02-22","2011-09-02","doi:10.6085/AA/SRSXXX_015ADCP015R00_20110222.50.1"
"1387",-124.0591667,44.85996667,"2010-06-22","2010-09-15","doi:10.6085/AA/LB15XX_015ADCP016R01_20100622.50.1"
"1388",-124.101635,44.5016,"2003-05-19","2003-07-11","doi:10.6085/AA/SR15CX_015ADCP014R00_20030519.50.5"
"1389",-119.55941,34.05559,"2011-09-28","2012-02-23","doi:10.6085/AA/SCPXXX_015ADCP015R00_20110928.50.1"
"1390",-124.0591667,44.85996667,"2010-05-11","2010-06-22","doi:10.6085/AA/LB15XX_015ADCP017R01_20100511.50.1"
"1391",-124.120552,44.32,"2005-06-08","2005-06-30","doi:10.6085/AA/YB15CX_015ADCP014R00_20050608.50.5"
"1392",-124.1004833,44.49898333,"2008-04-26","2008-05-09","doi:10.6085/AA/SR15XX_015ADCP016R01_20080426.50.1"
"1393",-124.1004833,44.49898333,"2008-06-26","2008-09-16","doi:10.6085/AA/SR15XX_015ADCP016R01_20080626.50.1"
"1394",-124.102233,44.4994,"2002-05-15","2002-06-26","doi:10.6085/AA/SR15CX_015ADCP014R00_20020515.50.5"
"1395",-124.025515,45.0019,"2001-04-20","2001-07-09","doi:10.6085/AA/CH15CX_015ADCP014R00_20010420.50.5"
"1396",-124.081686,44.7795,"2000-07-06","2000-09-21","doi:10.6085/AA/WC15XX_015ADCP014R00_20000706.50.5"
"1397",-124.1202167,44.32503333,"2009-06-24","2009-09-16","doi:10.6085/AA/YB15XX_015ADCP016R01_20090624.50.1"
"1398",-124.12505,44.25668333,"2008-06-26","2008-08-10","doi:10.6085/AA/SH15XX_015ADCP015R01_20080626.50.1"
"1399",-124.060283,44.858467,"2007-06-22","2007-09-19","doi:10.6085/AA/LB15XX_015ADCP018R01_20070622.50.1"
"1400",-124.057004,44.8589,"2003-07-15","2003-09-08","doi:10.6085/AA/LB15CX_015ADCP014R00_20030715.50.5"
"1401",-119.85566,33.96617,"2011-02-22","2011-07-20","doi:10.6085/AA/MORXXX_015ADCP015R00_20110222.50.1"
"1402",-124.101167,44.4989,"2007-06-21","2007-08-25","doi:10.6085/AA/SR15XX_015ADCP016R01_20070621.50.1"
"1403",-120.08,34.02,"2011-02-14","2011-07-19","doi:10.6085/AA/CTNXXX_015ADCP015R00_20110214.50.1"
"1404",-124.101167,44.4989,"2006-04-12","2006-06-22","doi:10.6085/AA/SR15XX_015ADCP016R01_20060412.50.1"
"1405",-124.060283,44.858467,"2006-07-01","2006-09-27","doi:10.6085/AA/LB15XX_015ADCP019R01_20060701.50.1"
"1406",-124.057004,44.8589,"2003-05-20","2003-07-15","doi:10.6085/AA/LB15CX_015ADCP014R00_20030520.50.5"
"1407",-124.1248167,44.25756667,"2011-08-22","2011-09-15","doi:10.6085/AA/SH15XX_015ADCP017R01_20110822.50.1"
"1408",-124.1207,44.3217,"2006-07-11","2006-09-25","doi:10.6085/AA/YB15XX_015ADCP015R01_20060711.50.1"
"1409",-124.1247,44.26285,"2006-04-12","2006-07-05","doi:10.6085/AA/SH15XX_015ADCP017R01_20060412.50.1"
"1410",-124.101635,44.5016,"2003-07-11","2003-09-12","doi:10.6085/AA/SR15CX_015ADCP014R00_20030711.50.5"
"1411",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.11"
"1412",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.6"
"1413",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.10"
"1414",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.8"
"1415",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.9"
"1416",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.7"
"1417",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.5"
"1418",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.10"
"1419",-120.332517,34.039583,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.2"
"1420",-120.332517,34.039583,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.3"
"1421",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.9"
"1422",-120.31121,34.04017,"2004-11-30","2005-03-02","doi:10.6085/AA/BAYXXX_015ADCP015R00_20041130.50.4"
"1423",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.8"
"1424",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.7"
"1425",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.6"
"1426",-120.332517,34.039583,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.3"
"1427",-120.332517,34.039583,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.2"
"1428",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.4"
"1429",-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.5"
"1430",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.11"
"1431",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.10"
"1432",-120.332517,34.039583,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.3"
"1433",-120.332517,34.039583,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.2"
"1434",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.6"
"1435",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.8"
"1436",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.9"
"1437",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.4"
"1438",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.7"
"1439",-120.31121,34.04017,"2005-06-13","2005-09-20","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050613.50.5"
"1440",-120.60886,34.5459,"2000-08-15","2000-10-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20000815.50.5"
"1441",-120.60886,34.5459,"2000-12-05","2001-02-05","doi:10.6085/AA/ARGXXX_015ADCP015R00_20001205.50.2"
"1442",-120.60886,34.5459,"2000-12-05","2001-02-05","doi:10.6085/AA/ARGXXX_015ADCP015R00_20001205.50.4"
"1443",-120.60886,34.5459,"2000-08-15","2000-10-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20000815.50.4"
"1444",-120.60886,34.5459,"2000-12-05","2001-02-05","doi:10.6085/AA/ARGXXX_015ADCP015R00_20001205.50.3"
"1445",-120.608833,34.54685,"2000-08-15","2000-10-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20000815.50.1"
"1446",-120.60886,34.5459,"2001-02-15","2001-05-11","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010215.50.2"
"1447",-120.60886,34.5459,"2000-08-15","2000-10-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20000815.50.2"
"1448",-120.60886,34.5459,"2001-02-15","2001-05-11","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010215.50.4"
"1449",-120.60886,34.5459,"2001-02-15","2001-05-11","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010215.50.3"
"1450",-120.60886,34.5459,"2000-08-15","2000-10-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20000815.50.3"
"1451",-120.60886,34.5459,"2001-05-22","2001-07-24","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010522.50.4"
"1452",-120.60886,34.5459,"2001-05-22","2001-07-24","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010522.50.3"
"1453",-120.60886,34.5459,"2001-05-22","2001-07-24","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010522.50.2"
"1454",-120.608833,34.54685,"2001-05-22","2001-07-24","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010522.50.1"
"1455",-120.608833,34.54685,"2000-12-05","2001-02-05","doi:10.6085/AA/ARGXXX_015ADCP015R00_20001205.50.1"
"1456",-120.608833,34.54685,"2001-02-15","2001-05-11","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010215.50.1"
"1457",-120.60886,34.5459,"2008-04-11","2008-05-16","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080411.50.1"
"1458",-120.60886,34.5459,"2008-04-11","2008-05-16","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080411.50.2"
"1459",-120.60886,34.5459,"2008-04-11","2008-05-16","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080411.50.3"
"1460",-120.60886,34.5459,"2008-04-11","2008-05-16","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080411.50.4"
"1461",-124.074776,44.8418,"2002-05-14","2002-07-15","doi:10.6085/AA/FC15CX_015ADCP014R00_20020514.50.4"
"1462",-124.074776,44.8418,"2002-05-14","2002-07-15","doi:10.6085/AA/FC15CX_015ADCP014R00_20020514.50.3"
"1463",-124.074776,44.8418,"2002-05-14","2002-07-15","doi:10.6085/AA/FC15CX_015ADCP014R00_20020514.50.2"
"1464",-124.0734,44.8418,"2002-05-14","2002-07-15","doi:10.6085/AA/FC15CX_015ADCP014R00_20020514.50.1"
"1465",-122.1579,36.9729,"2000-06-19","2000-07-14","doi:10.6085/AA/SHB001_021ADCP020R00_20000619.50.1"
"1466",-120.6276,34.72602,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.6"
"1467",-120.6276,34.72602,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.5"
"1468",-120.6268,34.726483,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.1"
"1469",-120.6276,34.72602,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.4"
"1470",-120.6276,34.72602,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.3"
"1471",-120.6276,34.72602,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.2"
"1472",-119.931633,34.42485,"1999-07-21","1999-08-13","doi:10.6085/AA/ELLXXX_015ADCP015R00_19990721.50.1"
"1473",-119.93203,34.42403,"1999-07-21","1999-08-13","doi:10.6085/AA/ELLXXX_015ADCP015R00_19990721.50.2"
"1474",-119.931633,34.42485,"2001-04-18","2001-07-12","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010418.50.1"
"1475",-119.93203,34.42403,"2001-04-18","2001-07-12","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010418.50.2"
"1476",-119.93203,34.42403,"2001-04-18","2001-07-12","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010418.50.4"
"1477",-119.93203,34.42403,"2001-04-18","2001-07-12","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010418.50.3"
"1478",-119.931633,34.42485,"2000-02-08","2000-04-11","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000208.50.1"
"1479",-119.93203,34.42403,"2000-02-08","2000-04-11","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000208.50.2"
"1480",-119.93203,34.42403,"2000-02-08","2000-04-11","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000208.50.4"
"1481",-119.93203,34.42403,"2000-02-08","2000-04-11","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000208.50.3"
"1482",-119.93203,34.42403,"2001-10-15","2001-12-27","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010717.50.2"
"1483",-119.93203,34.42403,"2001-10-15","2001-12-27","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010717.50.4"
"1484",-119.93203,34.42403,"2001-10-15","2001-12-27","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010717.50.3"
"1485",-119.931633,34.42485,"2001-10-15","2001-12-27","doi:10.6085/AA/ELLXXX_015ADCP015R00_20010717.50.1"
"1486",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.9"
"1487",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.8"
"1488",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.6"
"1489",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.7"
"1490",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.4"
"1491",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.3"
"1492",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.2"
"1493",-119.69602,34.0313,"2008-03-11","2008-06-16","doi:10.6085/AA/PELXXX_015ADCP015R00_20080311.50.4"
"1494",-119.69602,34.0313,"2008-03-11","2008-06-16","doi:10.6085/AA/PELXXX_015ADCP015R00_20080311.50.1"
"1495",-119.69602,34.0313,"2008-03-11","2008-06-16","doi:10.6085/AA/PELXXX_015ADCP015R00_20080311.50.3"
"1496",-119.69602,34.0313,"2008-03-11","2008-06-16","doi:10.6085/AA/PELXXX_015ADCP015R00_20080311.50.2"
"1497",-119.69665,34.03065,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.1"
"1498",-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.5"
"1499",-119.69665,34.03065,"2004-10-11","2004-12-20","doi:10.6085/AA/PELXXX_015ADCP015R00_20041011.50.3"
"1500",-119.69665,34.03065,"2004-10-11","2004-12-20","doi:10.6085/AA/PELXXX_015ADCP015R00_20041011.50.2"
"1501",-119.69602,34.0313,"2004-10-11","2004-12-20","doi:10.6085/AA/PELXXX_015ADCP015R00_20041011.50.4"
"1502",-120.03137,34.03849,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.11"
"1503",-120.03137,34.03849,"2005-07-27","2005-10-11","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050727.50.10"
"1504",-120.03137,34.03849,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.10"
"1505",-120.03137,34.03849,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.8"
"1506",-120.03137,34.03849,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.9"
"1507",-120.03137,34.03849,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.7"
"1508",-120.032283,34.03795,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.3"
"1509",-120.032283,34.03795,"2005-04-21","2005-07-16","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050421.50.2"
